code_magasin|identifiant_produit|ca
83017|FD27BB8095|788.0200000000004
83017|675D3B0071|272.50000000000006
83017|33F8B18F21|136.39
83017|CC730168B4|130.86999999999998
83017|87E61B8BAF|109.07000000000001
83017|F127A1923C|100.87999999999997
83017|4F40964261|96.26000000000003
83017|5BF9FF96DF|91.52000000000001
83017|D69EAF8739|87.25
83017|20B34B2789|86.47000000000001
83017|E2A6E2C2A9|82.21000000000001
83017|56A19942B7|81.96
83017|CA1CCEBBCC|78.98000000000005
83017|1059BC6ECB|78.71000000000001
83017|BE3BC801FF|77.2
83017|226C4BE9DB|74.03
83017|D236767E48|71.61
83017|02FB0853D4|70.64
83017|56BE98BAA2|70.32
83017|9C013B69E5|67.48
83017|F2DA4F41EC|67.44
83017|44B92D24DA|67.33999999999999
83017|FF4204C7C1|67.1
83017|0CAF44B4C1|63.559999999999995
83017|721C00FA8F|62.169999999999995
83017|836B0F0F4C|59.46
83017|B2C56A5C87|59.040000000000006
83017|54A5809D56|58.85000000000002
83017|E9FB33099A|58.53
83017|1B7CD420B4|58.30999999999999
83017|E31E0AF84F|56.18999999999999
83017|F5D80273E9|55.79
83017|A8A6117F83|53.99999999999999
83017|017A9D20C2|53.78000000000001
83017|A772E07453|53.49999999999999
83017|0395723453|53.36
83017|19ADBC7743|49.23
83017|69F6A0BD9D|48.84
83017|E20B20985E|48.51
83017|EC7E584D80|48.09
83017|AA453EDBC0|48.080000000000005
83017|58E3A32671|47.199999999999996
83017|37873D8C64|47.18
83017|78F636488A|47.1
83017|ACFD6E79A9|47.06
83017|D7F6D8FE25|47.05
83017|827CD5593C|46.76
83017|3392E0B60A|46.550000000000004
83017|12861E50B4|46.4
83017|60F39F382C|46.059999999999995
83017|F8B9D6C81F|45.9
83017|68EC380AD4|45.78
83017|D40A77FFB8|45.49999999999999
83017|C4F9E7B837|45.4
83017|850DC46059|45.25000000000001
83017|07F667D3FE|44.7
83017|7A830981C3|44.21
83017|C6756901A8|44.19
83017|D4C7A02074|44.19
83017|5C4E190F5B|42.39
83017|8D8F6A5D8C|42.35
83017|7E6413923B|42.16
83017|2430AF5DC2|41.3
83017|92AF3EF58E|39.88
83017|22408BF8F7|39.36
83017|8DC6D79348|39.10999999999999
83017|B2FF10620B|38.040000000000006
83017|79C1C71789|37.78999999999999
83017|C22DC3D4FF|37.62
83017|F3C62D6101|37.089999999999996
83017|012A236FBB|36.52
83017|9DCB2DC8DD|35.8
83017|CB73BA4963|35.760000000000005
83017|C6C4833273|35.49
83017|C803403699|35.14
83017|7201B52717|35.040000000000006
83017|4F33B8F4AF|34.68
83017|D3318A231F|34.64
83017|D623FA5CFE|34.4
83017|9A998734F2|33.96
83017|7DCE3A75D8|33.800000000000004
83017|E850167D35|33.8
83017|29A04E9BEC|33.72
83017|2598529111|33.28
83017|9BDA77E6BF|32.84
83017|801280C16B|32.72
83017|BA324E4F07|32.72
83017|CCD35EC3E8|32.480000000000004
83017|8FA5C99568|32.0
83017|799C025257|31.830000000000002
83017|518AF0DF2B|31.56
83017|4D251F7E22|31.239999999999995
83017|9A414589B8|31.0
83017|08AAB07E5F|30.68
83017|05FB786A53|30.48
83017|EB7B1E435E|30.21
83017|3ACC3805F9|30.12
83017|7AEDA37E11|29.84
83017|8FDC183EE5|29.72
83017|2673853AD5|29.68
