code_magasin|identifiant_produit|ca
9058|18BF97A1C0|213.97999999999993
9058|DABFB37BD4|62.63999999999996
9058|A03853C217|34.14
9058|1B80FA71E9|21.400000000000002
9058|7822B4F667|18.65
9058|2558F28B7A|18.64
9058|23DC50E1C6|17.630000000000003
9058|99ED0151B5|16.57
9058|2FFFA813EC|16.16
9058|25C33189D5|15.219999999999999
9058|D69E7F834D|14.549999999999999
9058|6FDEE64BBE|13.94
9058|DC15089EC4|11.78
9058|156F4F875C|10.72
9058|87D462922B|10.68
9058|8EA8A0D789|10.38
9058|420D99CDD4|9.99
9058|55C645A1DB|9.99
9058|9D6C2A7542|9.97
9058|A6110FF05D|9.95
9058|168D5D9157|9.95
9058|FBEFED0C9F|9.94
9058|08A1085371|9.92
9058|898119726E|9.86
9058|C39BE03276|9.85
9058|57E97A4C97|9.68
9058|A47AE150F0|9.67
9058|A7E7FA409D|9.64
9058|7B7F0EF9B4|9.62
9058|0083F6FBC1|9.62
9058|1548601D19|9.59
9058|33F36319D7|9.55
9058|A8304CF028|9.53
9058|77E5D0B48A|9.52
9058|DF7719A2B6|9.46
9058|12654AB00A|9.44
9058|2CEA10683B|9.36
9058|D5BDD6CED5|9.34
9058|BD23D14BE9|9.33
9058|0C85719491|9.31
9058|2B5805890C|9.3
9058|21139E2B34|9.3
9058|A3B8BFB807|9.25
9058|C265197E8D|9.23
9058|A72B7FB38D|9.21
9058|D945377BE7|9.2
9058|030B9B662A|9.14
9058|349296815B|9.07
9058|5885B74BA5|9.05
9058|103B4FB166|9.02
9058|A20E7FDCCC|9.0
9058|0791F001C0|8.99
9058|AE283C9DA5|8.91
9058|9F934B0B10|8.88
9058|85E77AAC27|8.82
9058|31BE88D5F9|8.82
9058|0CBF7B6346|8.8
9058|26821E659C|8.79
9058|7C5B3E4A48|8.62
9058|8F4CD9B05F|8.61
9058|570B7B90E5|8.61
9058|D3308990D2|8.56
9058|29381634D3|8.54
9058|959CFBAA2A|8.5
9058|1AFC25E32E|8.47
9058|5A024DDA44|8.47
9058|0C8644CD1B|8.43
9058|7F2A58228E|8.37
9058|AB9D36530F|8.36
9058|90D51968C6|8.36
9058|0ADEDE01A6|8.29
9058|B73CD01A38|8.28
9058|F3F7EF087A|8.28
9058|99F929A06C|8.27
9058|09C436A656|8.26
9058|664BB76513|8.219999999999999
9058|2FCEE678C2|8.13
9058|39B4FC4001|8.12
9058|482E5CDA9B|8.12
9058|AE06DF97EF|8.06
9058|6E55F3BE2C|8.06
9058|7430FBDC1C|8.04
9058|08A622D519|8.04
9058|81D966D6EC|7.99
9058|19B052FE1A|7.98
9058|07463696CA|7.96
9058|9976C430BB|7.92
9058|FD404011C0|7.87
9058|DF4902D87E|7.84
9058|D3F9F97062|7.83
9058|60708DE0E0|7.82
9058|9D05DFE93B|7.82
9058|2BA5F20B90|7.75
9058|C0ECAA0018|7.71
9058|44D548543D|7.67
9058|EEA698DE6F|7.66
9058|1DC65AD17A|7.65
9058|8C77D66646|7.61
9058|0315064B65|7.58
9058|B7B524694F|7.56
