code_magasin|identifiant_produit|ca
9319|18BF97A1C0|41.150000000000006
9319|DABFB37BD4|10.8
9319|AB55EF40F3|9.42
9319|8D5CDBFA53|9.19
9319|103B4FB166|9.02
9319|AF8F8F1B07|8.51
9319|1AE61D905A|7.98
9319|26769FF977|7.96
9319|5C075A5B98|7.69
9319|58AD48BCC2|7.44
9319|C1B0A5B6B4|6.87
9319|F70E313A66|6.69
9319|6EB21C2578|6.5
9319|68ADDC627D|6.26
9319|4523F4280C|6.03
9319|8F900F4E33|5.91
9319|B2044B2DCA|5.86
9319|7594639884|5.24
9319|F5599C8750|5.21
9319|BF7346B346|5.15
9319|F8747B8C62|4.9
9319|39D29B9498|4.82
9319|6C5E770CFB|4.82
9319|E280732BCC|4.53
9319|9C60894E67|3.95
9319|7DB446E8B8|3.38
9319|7C094CE394|2.97
9319|894C1FB4AF|2.92
9319|7E329748A1|2.92
9319|150E84FB9A|2.88
9319|2321F226B7|2.87
9319|21AAE3A92C|2.4
9319|819006F2FE|2.26
9319|A86A8A88DE|1.98
9319|61A3075A6C|1.83
9319|839DF8BA8E|1.83
9319|1B3267B84B|1.74
9319|2C42907208|1.42
9319|156AB4875A|1.4
9319|7534F01014|1.27
9319|F941892FB3|1.15
9319|84E392FE01|0.75
9319|69B6C41B51|0.69
9319|57CA3EB72A|0.67
9319|64A9C39974|0.48
9319|F723619BF3|0.41
9319|D2FDCCE74F|0.25
9319|3876D2B5C0|0.05
