code_magasin|identifiant_produit|ca
45686|49F167E955|1391.2299999999993
45686|DEA907CE8C|225.46000000000006
45686|9207067734|109.14000000000001
45686|96AF92F651|107.38000000000002
45686|DB0EA328E3|107.3
45686|0DB310E800|97.05
45686|70D664AE8B|91.43999999999998
45686|6F277E45DA|88.5
45686|56A19942B7|88.05000000000001
45686|3CD42BDD53|77.58
45686|729904ECFC|75.91
45686|37873D8C64|72.5
45686|6111ED5BF6|72.44999999999999
45686|4552E611A2|71.12
45686|5CCF3F857E|69.87999999999998
45686|CECBE8B286|68.91999999999999
45686|29A04E9BEC|67.13000000000001
45686|C23CCF6FE7|66.62
45686|4693480F58|65.98
45686|2AA48224ED|65.34
45686|D40A77FFB8|64.47
45686|DE83B4E728|61.31000000000001
45686|08E971DAD4|57.34000000000001
45686|069F1C72A4|56.84000000000001
45686|DC92ED499F|56.64
45686|E2A6E2C2A9|54.88
45686|1A7E195741|54.19000000000001
45686|8202BE3E47|53.38000000000001
45686|20A69A36AB|52.42000000000001
45686|9E0CED529D|51.72
45686|EDA88857E6|50.10000000000001
45686|C3F3831864|49.83
45686|F6BA675535|49.18000000000001
45686|842AFA15F2|48.6
45686|BCF1C66A51|48.42
45686|96AD098BBA|47.97
45686|44279EF907|47.18000000000001
45686|388B244F4F|47.1
45686|BF52A5D610|46.389999999999986
45686|12937A2BE5|46.36
45686|DC8A835D78|45.7
45686|A0BD7592F6|45.47
45686|0A0B14DF9F|45.22
45686|6D86A74865|45.13
45686|F922D60824|45.11999999999999
45686|9BDA77E6BF|44.95999999999999
45686|00FB1675C8|44.81
45686|FD27BB8095|44.43
45686|9FF36F44A2|43.86000000000001
45686|22B2F3895D|43.08
45686|D2BD94EF9A|42.55
45686|1D7674D003|42.05
45686|CC97F5305F|41.3
45686|C2349D9DC0|41.160000000000004
45686|3348931291|41.0
45686|6A6C53F8D0|40.64999999999999
45686|5AC5B12076|39.830000000000005
45686|C0E354B3F7|39.379999999999995
45686|096E96F6F8|39.27
45686|49524DECD4|39.2
45686|E7A5097875|39.16
45686|84695FD5B0|38.55
45686|5BF9FF96DF|37.64999999999999
45686|62BD443B3C|37.48
45686|A5447EA3B8|37.440000000000005
45686|DFAAC8989A|37.26
45686|68F9AFFB13|37.06999999999999
45686|9F41685E2A|36.940000000000005
45686|8FA5C99568|36.71
45686|38AC9F1F84|36.7
45686|A2E03EF3D9|36.44
45686|9863E601E2|36.2
45686|29D26F3EE2|35.6
45686|127CF468C9|35.5
45686|31E7A8ACED|35.36
45686|34E119AFF9|35.0
45686|0F2624D054|34.98
45686|07F667D3FE|34.93000000000001
45686|91B7824F1B|34.35
45686|D24707E9CA|34.2
45686|21AD18AA3F|34.18
45686|7B133B3FE9|34.120000000000005
45686|C8FF438B21|33.54
45686|CA1CCEBBCC|33.42
45686|964E4028AA|33.370000000000005
45686|2FCD3320BD|33.36
45686|992D378316|32.92
45686|10679BA2C0|32.78
45686|13A3911335|32.6
45686|DA12A409A9|31.870000000000005
45686|0AA4BCDC93|31.8
45686|D0FDAB58C9|31.690000000000005
45686|9EEB1D4797|31.049999999999997
45686|5EB0011261|31.02
45686|C22DC3D4FF|30.480000000000004
45686|C500A69187|30.17
45686|EB7B1E435E|30.060000000000002
45686|246E821E18|29.960000000000004
45686|164E3EF4D1|29.79
45686|82D75BD4D4|29.759999999999998
