code_magasin|identifiant_produit|ca
09437|FD27BB8095|2652.8199999999983
09437|4552E611A2|613.4099999999993
09437|B46C074694|488.7199999999999
09437|AA38C97CF5|384.34000000000015
09437|0F2624D054|308.9900000000001
09437|16402F9120|222.97999999999996
09437|08E971DAD4|126.49999999999997
09437|7F79CDB0F4|125.14999999999999
09437|096E96F6F8|119.6800000000001
09437|CC20DE5DC4|108.76999999999994
09437|6C57DA2C79|105.33
09437|015DC023DF|99.50999999999999
09437|6FC1317E58|99.02000000000001
09437|81F3733615|89.94000000000001
09437|0EDA863F2E|86.38000000000001
09437|FD25720077|85.13000000000001
09437|56A19942B7|84.66
09437|7A830981C3|73.74
09437|5BF9FF96DF|70.92999999999999
09437|ACFD6E79A9|70.26
09437|56CB335CC3|68.36
09437|28A3031AD6|68.15000000000005
09437|A1FE3BC8A4|67.99
09437|C2FB4E526B|67.83
09437|DFAAC8989A|67.75
09437|040C4BAE7F|67.65999999999998
09437|56489989E0|65.85
09437|0395723453|65.61
09437|13AB8055C1|64.64
09437|B237CE8DD5|64.30000000000001
09437|8E9C41A053|64.2
09437|2CDCB15CC5|63.71000000000001
09437|73E22EEE5F|63.05
09437|0E20056C58|61.989999999999995
09437|99BF97D027|61.57
09437|C001EA22DD|60.18000000000001
09437|19ADBC7743|60.11999999999999
09437|5B701807A4|59.83999999999999
09437|1073F6DF5D|59.419999999999995
09437|CDC8D91EDB|59.160000000000004
09437|958F971615|59.14
09437|ADDBA366B3|58.099999999999994
09437|0DD5E14B21|57.949999999999996
09437|EC88C7E563|57.37999999999999
09437|29A04E9BEC|56.470000000000006
09437|2BFD94E6C8|53.49
09437|5276DC569A|52.830000000000005
09437|0298456462|51.81000000000002
09437|6FD44D1D57|51.16
09437|84EE59B687|51.11000000000001
09437|8FDC183EE5|50.92999999999999
09437|992D378316|50.830000000000005
09437|267ACBFA8A|50.540000000000006
09437|9E55EE27FA|50.17999999999999
09437|4AE809DC59|50.13999999999999
09437|5AC5B12076|50.02
09437|58E9A8BB50|49.81999999999999
09437|7A7A45D3FD|49.809999999999995
09437|BF6A78F636|49.779999999999994
09437|73A4F9F79B|49.660000000000004
09437|26E4353C14|48.830000000000005
09437|68574F95DF|48.78
09437|D168D5E0C8|48.36999999999999
09437|BE3BC801FF|48.25
09437|D7F6D8FE25|47.940000000000005
09437|3AC38D2876|47.92
09437|914DB0AF69|47.63
09437|3392E0B60A|47.599999999999994
09437|B77B41CF20|46.89999999999999
09437|A47D88ACED|46.769999999999996
09437|7341F759A0|46.519999999999996
09437|C6756901A8|45.63
09437|D40A77FFB8|45.199999999999996
09437|952B480D37|45.040000000000006
09437|0E6C8C255A|44.94
09437|2AE598D880|44.809999999999995
09437|6E7CA146F5|44.47
09437|2F86F007BC|43.6
09437|388B244F4F|42.96
09437|E2A6E2C2A9|42.870000000000005
09437|012A236FBB|42.37
09437|EBF7AD97A6|42.330000000000005
09437|695830932C|42.230000000000004
09437|28FD735928|42.099999999999994
09437|80BB118CF8|42.059999999999995
09437|8FB22B6C90|41.89999999999999
09437|96CE64FCCE|41.72
09437|518AF0DF2B|41.64
09437|F75C97808A|41.629999999999995
09437|7F901C5B80|41.230000000000004
09437|4EEB996014|41.019999999999996
09437|CC730168B4|40.99
09437|7B133B3FE9|40.94
09437|7CDCCCAA73|40.74
09437|B4F51C633F|39.85
09437|7EF8722DE5|39.14
09437|723551367A|38.970000000000006
09437|EA31D63E6E|38.57
09437|37873D8C64|38.09
09437|F89328E988|38.040000000000006
