code_magasin|identifiant_produit|ca
79818|85E393632A|1592.370000000003
79818|33F8B18F21|1394.93
79818|AD2310A79C|1294.6000000000029
79818|81C19327AF|1234.489999999999
79818|2E8BCB5612|1071.8900000000003
79818|675D3B0071|1041.4899999999998
79818|97F981870F|866.57
79818|222DBD580A|728.4600000000013
79818|08861060A5|632.4700000000006
79818|472ACEAF29|620.3400000000006
79818|E415A2CE3C|616.6799999999998
79818|EE5E6511F7|614.5200000000002
79818|91B96C9736|597.379999999999
79818|4523F4280C|594.8600000000008
79818|686C956144|582.6999999999999
79818|D76A1A5C2A|574.1800000000002
79818|4F40964261|570.5200000000001
79818|BF52A5D610|567.2399999999997
79818|55595ABC84|556.849999999999
79818|AFF3AE8F2B|553.6800000000002
79818|CC730168B4|522.3499999999996
79818|044FB680C6|516.51
79818|EC7E584D80|500.9299999999998
79818|1B09DE142B|460.31
79818|D236767E48|456.5499999999995
79818|BE01893443|452.6099999999995
79818|CA1CCEBBCC|441.2999999999997
79818|85EE2F889E|423.3099999999999
79818|D01E885BAB|415.19000000000005
79818|DFFB3D8C43|398.09
79818|01DD2F1675|369.62000000000035
79818|BBF15AED59|368.3299999999999
79818|F16C93F40D|368.13
79818|52C1352E31|356.78000000000026
79818|14537CE2DD|344.17999999999984
79818|B4F4EFAA81|343.4299999999999
79818|A3437CAD1F|340.01000000000016
79818|F3C62D6101|337.67
79818|0D9900ED89|331.73999999999984
79818|D923576B56|330.3299999999999
79818|FCDA06BA89|330.0
79818|0CCDBFADC0|329.0899999999998
79818|9C013B69E5|314.55999999999955
79818|331F558F89|313.12999999999994
79818|3CD42BDD53|311.63000000000017
79818|62F4CB4E6C|302.36
79818|1073F6DF5D|301.44000000000017
79818|0163D997D4|294.29999999999995
79818|94A9D54817|292.93999999999994
79818|410EDE7B0C|290.85999999999996
79818|24D44990B5|288.51999999999987
79818|C22DC3D4FF|285.8599999999998
79818|29A04E9BEC|283.7599999999999
79818|C23C6FA8D0|281.32000000000005
79818|827CD5593C|280.26
79818|9885A3595A|279.88000000000005
79818|5BA4C008FB|273.96999999999997
79818|23BDB45D0C|268.2899999999999
79818|C6756901A8|260.78000000000003
79818|992D378316|258.5700000000001
79818|A14EA77BC7|253.46999999999997
79818|82046E7769|249.23000000000016
79818|F4F95871E7|247.79000000000002
79818|D07D83C47A|246.30999999999992
79818|E28AF5CEE9|245.98000000000005
79818|A8A6117F83|244.30000000000004
79818|73E22EEE5F|239.89000000000007
79818|3D13393357|238.30000000000004
79818|FD95B10FC9|225.72999999999996
79818|A39140BB7E|225.42999999999998
79818|0B7E34B52D|223.16
79818|7B4073E97C|222.39000000000004
79818|FB01AB9877|220.20999999999998
79818|EEEA6B1C42|219.17999999999995
79818|A0BD7592F6|217.48999999999998
79818|02C53214B9|215.86999999999986
79818|80EAD08055|215.71999999999997
79818|E20B20985E|213.02000000000012
79818|4909F5D336|212.7
79818|E2E4FE8998|209.48000000000008
79818|961B725BE4|208.29000000000008
79818|5D1A85164A|207.84999999999997
79818|F4ADD29B74|205.60999999999999
79818|704D6C20ED|205.22000000000006
79818|6633AE8555|202.84000000000003
79818|83766AF9AA|201.94
79818|E69B12F227|198.5199999999996
79818|F005D329D9|197.1999999999999
79818|BD5286FAF2|195.98000000000002
79818|955EC927AE|195.8500000000001
79818|5CD4CB4888|189.67000000000013
79818|D65F2B36C3|188.98000000000002
79818|D4C7A02074|187.64000000000004
79818|55CFE1FE44|186.73000000000005
79818|1E73A3ABD6|186.6399999999999
79818|083FD5CD60|185.69999999999993
79818|5232A90B3D|182.85999999999993
79818|489740766B|182.21000000000004
79818|E2A6E2C2A9|180.28000000000003
79818|F2E068650C|179.86000000000007
