code_magasin|identifiant_produit|ca
05928|E9E4339F53|986.5500000000006
05928|72093D03D4|878.5399999999981
05928|A2353C3A64|482.9500000000005
05928|8D60DCE9B6|474.5499999999992
05928|DEE8CED9B6|402.9099999999998
05928|E47E57D2E4|381.830000000001
05928|EE5E6511F7|368.2400000000001
05928|F70EE792FC|351.54
05928|B28A3A53DD|350.97999999999985
05928|DF5FDB0524|316.28000000000014
05928|56489989E0|316.2299999999998
05928|D6E12D7D99|298.26000000000005
05928|7336CDEE89|288.9599999999999
05928|12F078CD70|285.4399999999999
05928|F4F7ADA697|284.25999999999993
05928|CACCE8C4A1|275.87
05928|C63DF2D5BA|265.1399999999999
05928|30D7EB24D5|262.53000000000003
05928|198B05D859|248.02000000000012
05928|065FDDD5DF|245.57
05928|ECB817A406|237.58
05928|9012BB30EB|222.9800000000001
05928|AE1277327A|221.59999999999988
05928|2DA007158B|221.0
05928|0B34028D29|220.41000000000003
05928|58544FD07A|217.37000000000003
05928|EA2E906AB6|210.28999999999994
05928|62CFD7B4DF|207.30000000000013
05928|982F6626FC|205.52999999999992
05928|0DECCE7B57|201.6399999999998
05928|3636279FEF|199.5
05928|FD62B951BC|198.44999999999987
05928|58373BDF84|198.24999999999997
05928|D9FD8AC3D7|196.00000000000006
05928|2A25FC1891|192.24000000000007
05928|E1B0709B11|191.40000000000018
05928|4FB1020CE5|191.17000000000002
05928|22BB18AC10|190.21000000000006
05928|633621D295|189.27000000000007
05928|60A4B9CBAD|187.04000000000002
05928|B989B8F2A1|186.53999999999996
05928|4760E597F8|185.87999999999994
05928|A60679BBED|184.4900000000001
05928|EFE581C9A5|182.06999999999994
05928|A5447EA3B8|180.05999999999997
05928|EE8B8EB5A9|178.98000000000002
05928|03A522EC13|178.66999999999993
05928|6722586A02|178.17000000000002
05928|04F5DD5E1B|177.48
05928|E0C2E3FC63|175.95999999999995
05928|EBF5A6C114|175.08999999999992
05928|B2EF056F5B|173.77999999999997
05928|9131088D13|172.68
05928|3CD42BDD53|170.65999999999997
05928|F7A8709040|169.39000000000001
05928|E752053743|168.90999999999997
05928|FAD19DA8C4|168.65
05928|3DB796077B|167.95000000000005
05928|E3D177CBE2|165.42000000000002
05928|95E2A8A211|164.26
05928|DAF5678753|163.56999999999996
05928|95303FBE7D|163.16000000000003
05928|D0F5F4BFA5|163.16
05928|74FE0CC27A|162.24000000000007
05928|0A60781465|161.96000000000012
05928|9E4A668B38|160.0
05928|9DB5F6C843|158.14999999999992
05928|13E500EE46|156.57000000000008
05928|FCD2CCA5DA|156.45
05928|69986DAC70|155.94000000000005
05928|18EC4157AA|155.81999999999996
05928|2B58CC6AD0|155.07999999999993
05928|5DD10AD329|154.27999999999994
05928|B7B370F352|153.81
05928|901E11B934|153.55999999999995
05928|76FDC684C5|152.60000000000008
05928|01A1EAE19A|151.15000000000006
05928|DA1B2E890C|149.94000000000003
05928|3B034AE453|148.14000000000001
05928|440251F3E3|146.46
05928|3BC5D3AD0E|144.79999999999998
05928|74FD322B22|144.71
05928|AE0632376B|144.1000000000002
05928|4D22D0E3FE|140.79999999999998
05928|8EF4E3BD3A|138.83999999999997
05928|4650DDDA7D|137.66
05928|B3D2B31F35|137.53000000000003
05928|2E7D6FD6EF|136.6500000000002
05928|CF09CFA3A0|136.51000000000005
05928|A6ACA5708B|135.87
05928|2DFE000DF7|134.26999999999995
05928|5E5AB8CD23|133.95000000000005
05928|11396CBE18|133.49999999999994
05928|0A5C34E0D3|132.84000000000003
05928|43F64175FC|132.04000000000005
05928|453DE617FC|131.08
05928|A447D2537D|130.67999999999995
05928|E4E165AFD5|126.45999999999998
05928|32B046F08C|125.22000000000003
05928|7ADE7C1D62|124.75999999999993
