code_magasin|identifiant_produit|ca
08217|69986DAC70|1962.069999999999
08217|CBA49C0630|1947.2699999999995
08217|B6DB90BB26|1507.8799999999999
08217|CAF705DC8C|1014.7099999999994
08217|DAF5678753|883.3900000000001
08217|F4F7ADA697|882.82
08217|7336CDEE89|607.87
08217|0DBC34AFE4|548.6399999999995
08217|ECB817A406|532.46
08217|FCF015F50D|511.3600000000004
08217|63C5D701CF|499.5300000000002
08217|08AF7A9810|493.18999999999994
08217|DEE8CED9B6|491.95999999999975
08217|AEF332A9EA|486.48000000000013
08217|3CD42BDD53|482.2599999999999
08217|34E120DE5B|441.40000000000015
08217|6C55C7B00C|440.9799999999991
08217|2275AA4B82|427.7499999999992
08217|E3AEBEE4C6|422.1100000000002
08217|0907186CB8|418.05
08217|0FCA3E21B0|413.10999999999984
08217|BCD5B1FA52|389.33999999999986
08217|14587123E3|388.7100000000002
08217|B032397077|381.9700000000003
08217|374DF8E0B6|372.81999999999977
08217|3257CC4F5D|358.1899999999998
08217|D42059FFA7|349.8800000000002
08217|5757FA09FA|343.59000000000066
08217|78A49B048C|335.2299999999998
08217|D40E91AEE3|331.5700000000002
08217|FAD19DA8C4|326.34999999999985
08217|B0A205F25A|322.8199999999999
08217|36EB54F5C3|320.98000000000013
08217|972B18A95C|308.1300000000002
08217|82B1A3C907|306.6099999999996
08217|1B997AF978|305.7400000000001
08217|A870F9134E|297.1400000000001
08217|226F1FA5C6|295.0100000000001
08217|8EF4E3BD3A|293.13
08217|5960B25AEE|288.8699999999997
08217|9012BB30EB|285.03000000000003
08217|2B1477D851|284.4500000000001
08217|EFF0F60266|284.3200000000001
08217|472B958B6A|282.6199999999998
08217|C33712B4F3|281.5900000000001
08217|D42FFE3501|281.2500000000001
08217|2B58CC6AD0|278.08
08217|06BB7C11A8|273.37999999999994
08217|A9533F1B6D|269.5300000000001
08217|215D84CE80|266.67
08217|A5447EA3B8|264.6100000000001
08217|BF692DECB4|264.0300000000001
08217|ED25AF7CA1|263.66999999999996
08217|02D51CF49F|263.2500000000001
08217|DDAD4BBDA0|262.23999999999984
08217|FC4033A921|260.54000000000025
08217|D0558BA83E|259.4799999999999
08217|01DE0C310D|257.53000000000014
08217|8D86ABFD2D|256.7500000000001
08217|E1C031CAEC|254.24999999999991
08217|B5AA8DA762|252.63999999999993
08217|38B156B037|248.08000000000018
08217|260E7476E9|244.57000000000005
08217|A7C609FE9F|243.96999999999994
08217|5F6C6B2B7D|239.44
08217|AB0EEAB5F5|239.0399999999999
08217|FDAE67EF03|235.1899999999999
08217|B989B8F2A1|233.45999999999987
08217|DB29A00744|233.12000000000015
08217|9F37D156D4|228.59
08217|04E7683711|224.02000000000004
08217|846DF803DC|219.8300000000001
08217|3122FBE259|219.57000000000002
08217|755DFC8225|215.54
08217|BBCB29F694|213.73000000000005
08217|3789834207|213.64
08217|D6AB851F39|212.36000000000004
08217|D914A9AA17|207.41000000000005
08217|1C7C11539A|206.2499999999999
08217|A3437CAD1F|206.08000000000007
08217|1F7162C102|200.12000000000003
08217|E0C2014AB4|199.31999999999994
08217|69D7A88153|198.66000000000003
08217|5E311C86FC|197.22000000000006
08217|53736BBD29|195.73999999999995
08217|50EDFC1558|194.2299999999998
08217|A7C007F2ED|194.13000000000002
08217|E654BB1F47|188.87
08217|9026F34760|186.92999999999998
08217|A4E13D5574|185.36999999999983
08217|A9BF16763A|185.36000000000004
08217|FC519452BD|183.63999999999996
08217|6C1C5F96F2|183.17000000000002
08217|0DECCE7B57|181.14000000000007
08217|9F83D04A97|179.87
08217|BB126572F0|179.45999999999995
08217|24569A7A4C|178.68
08217|EA7DDA7550|177.04000000000002
08217|135CC7FFCA|175.68999999999997
08217|8BA2C80D81|173.82999999999996
