code_magasin|identifiant_produit|ca
06370|F4F7ADA697|802.4800000000015
06370|E9E4339F53|778.2700000000004
06370|C63DF2D5BA|443.22999999999934
06370|065FDDD5DF|315.37000000000006
06370|B6DB90BB26|304.52999999999986
06370|299EA20198|241.0200000000001
06370|72093D03D4|222.41999999999982
06370|414582D8D0|198.34999999999997
06370|69986DAC70|192.79
06370|F8035ECEF6|184.29999999999998
06370|3636279FEF|172.04
06370|3C86110E83|166.07999999999996
06370|01A1EAE19A|161.3700000000001
06370|A2353C3A64|154.57
06370|3B034AE453|153.41
06370|0E49C52673|150.48000000000002
06370|30D7EB24D5|149.82999999999996
06370|CC2CEFEDBB|147.02999999999997
06370|32B046F08C|146.36000000000004
06370|ECB817A406|133.48000000000016
06370|A5447EA3B8|133.08999999999995
06370|8EF4E3BD3A|124.99999999999999
06370|2B1477D851|124.31999999999998
06370|0DECCE7B57|123.63
06370|3CD42BDD53|122.56
06370|B989B8F2A1|119.19999999999997
06370|89FE4CE40D|118.44999999999993
06370|87A79B006F|113.78000000000003
06370|95094D2B51|113.44000000000003
06370|37DBAD1521|113.16999999999999
06370|291F8E5F93|113.06
06370|016BDD4D26|108.55999999999999
06370|FD95B10FC9|108.29
06370|9012BB30EB|108.04000000000003
06370|4760E597F8|107.36
06370|6D770DFD84|106.07999999999998
06370|DEE8CED9B6|105.26999999999998
06370|1C5AE627F1|104.55000000000001
06370|5496ECF293|104.44999999999999
06370|84CF154B88|104.17999999999999
06370|6722586A02|101.38
06370|0B34028D29|101.34000000000002
06370|A3437CAD1F|100.72
06370|EA2E906AB6|100.04000000000003
06370|110D3ED365|98.56000000000003
06370|12F078CD70|95.3
06370|61C4ECE3F1|95.23000000000002
06370|08D9C3EE80|94.90000000000002
06370|BA973E9C36|94.17
06370|5AF77D302B|93.24000000000005
06370|EBF5A6C114|92.14000000000001
06370|C95AEC427C|91.56000000000002
06370|82B1A3C907|91.14000000000001
06370|4C6D22B9AA|90.55000000000001
06370|A9533F1B6D|89.2
06370|016780CFF1|89.11999999999999
06370|5CD4CB4888|87.87999999999998
06370|DFFB3D8C43|87.66000000000003
06370|87672537B8|87.19
06370|C417DE3D40|86.82000000000001
06370|2168627069|86.57000000000001
06370|AC9C5A44A2|86.52000000000001
06370|6619D636B1|85.67999999999998
06370|6FC1317E58|85.26999999999998
06370|56489989E0|84.72000000000001
06370|4F6B55F5A9|84.39999999999998
06370|2DFE000DF7|84.27999999999997
06370|07F667D3FE|83.56000000000002
06370|FB7142DFA3|83.07000000000002
06370|59B7418C56|82.55
06370|A37D1CDB55|81.94
06370|B8A79FD531|81.60000000000005
06370|0D6CD8522B|80.65
06370|22CFED13E3|80.61999999999999
06370|5DD10AD329|79.82
06370|5E5AB8CD23|79.13
06370|91136F56CC|78.64
06370|A3BA455174|78.41999999999999
06370|C75FF1C36F|78.10000000000001
06370|1D7E27D01D|77.87
06370|E7A5097875|77.67
06370|76FDC684C5|77.62
06370|328FFA07B9|77.31000000000002
06370|3DB796077B|76.91
06370|D8A6D0A1D0|76.83
06370|65FDC787BC|76.64
06370|60A4B9CBAD|76.54000000000002
06370|04C1716DBF|75.8
06370|226F1FA5C6|75.77
06370|FAC05BA2A1|74.88
06370|30647FBEC3|74.38
06370|36108A8A90|74.10999999999999
06370|D2B50D1647|73.92
06370|40E4CD8B8C|73.66
06370|2FC8AB2927|72.81
06370|A3B5CA47FC|72.69999999999997
06370|844A9B373A|72.56
06370|2E3694E4AB|71.82000000000002
06370|84D6B1B1BB|70.79
06370|ED67874882|70.02
