code_magasin|identifiant_produit|ca
2056|951CF7DC78|1475.05
2056|AED8DA0F93|937.9800000000001
2056|037302C87E|928.5900000000006
2056|A03853C217|648.1800000000001
2056||554.6300000000002
2056|3CD42BDD53|518.8699999999999
2056|E36D35661B|503.12999999999937
2056|6FDD46629F|451.9700000000007
2056|12FFAC2573|443.9599999999976
2056|C25CC2EAE8|431.61999999999983
2056|0129F49447|416.79000000000013
2056|525B4556D1|413.21
2056|6DF1EC5E22|389.92000000000013
2056|C4DC581F80|383.4699999999999
2056|B9433080C9|382.48
2056|C889623278|377.89
2056|281F779CA3|349.25000000000006
2056|E5C20F0936|314.7199999999999
2056|D27E955E66|306.07999999999987
2056|B989B8F2A1|305.1800000000001
2056|B75F7C0E1C|304.0900000000001
2056|894C1FB4AF|301.67999999999984
2056|2FABFD8C1C|285.7199999999999
2056|0FB4A6148E|278.2600000000001
2056|C191751693|277.34
2056|8857C0A6DA|276.52999999999986
2056|9FBECBFF91|273.0300000000001
2056|473425B61F|271.1599999999999
2056|DE9FA22B57|267.4700000000001
2056|174717C0A2|264.5500000000001
2056|C7839D8D3F|263.0799999999999
2056|9494470974|246.2999999999999
2056|1B18D3D36B|231.23999999999984
2056|5CB5899305|229.8300000000002
2056|94DCEA9C21|220.7600000000001
2056|B580E681DE|217.76999999999995
2056|216C1A4020|216.95999999999992
2056|E31E0AF84F|214.31
2056|25561B13AA|212.9200000000003
2056|3964945F40|207.11
2056|49524DECD4|206.51999999999992
2056|27AC034B4C|195.64000000000007
2056|F8747B8C62|192.39000000000007
2056|3F51165F93|183.79000000000008
2056|029C84A644|183.76999999999995
2056|AC4C94415B|178.43000000000004
2056|D69E7F834D|175.53
2056|81D966D6EC|173.91000000000008
2056|3415D58D6D|170.60999999999999
2056|31BE88D5F9|167.4599999999999
2056|3A0DFC175E|164.41000000000005
2056|ACD3CE0117|161.24000000000004
2056|C22DC3D4FF|159.62
2056|167BB51812|159.46
2056|1AE61D905A|157.23
2056|37D62115BF|155.09999999999997
2056|972E1843B1|155.04000000000013
2056|64D8573DE4|152.83999999999997
2056|04276711DA|152.65999999999994
2056|876746C0F1|152.57
2056|B8160E6391|151.74000000000018
2056|9C42B17552|148.77999999999997
2056|3C765817D8|147.3399999999999
2056|9F41685E2A|145.97
2056|D613E3FBF1|142.60000000000008
2056|7028262245|140.84
2056|2321F226B7|139.79999999999998
2056|7430FBDC1C|139.27000000000004
2056|985141A518|139.18000000000004
2056|3F179BC272|138.75000000000003
2056|4D22D0E3FE|137.64999999999998
2056|D5AC38C674|137.29
2056|DFFB3D8C43|136.45999999999995
2056|58BF68ADF2|134.96
2056|453CF5CBD5|132.79999999999998
2056|C7D9F57D50|131.86999999999998
2056|8EA8A0D789|131.35
2056|018AE69752|130.85999999999996
2056|4EC4F33E9B|130.11
2056|3894DEDB3F|127.18
2056|7C487F8C80|126.0
2056|26E4353C14|125.32000000000001
2056|A537B6ACD4|124.67
2056|87E61B8BAF|124.52000000000002
2056|7B284B60B2|124.19000000000003
2056|E71D16BF13|123.38000000000004
2056|082B5ABF7E|123.33000000000003
2056|4760E597F8|122.35999999999997
2056|EE25E252CA|122.11000000000017
2056|2B59A1CD9B|118.24000000000001
2056|54C119533D|117.99000000000001
2056|443EC423C2|117.24
2056|20F712C7C4|116.65000000000002
2056|475F19852A|116.31999999999996
2056|B5557337DB|115.17000000000002
2056|E291395B5A|114.15
2056|2393592EC2|113.97000000000013
2056|1E2C46F090|113.8
2056|2AEFC1EB55|113.12000000000002
2056|2B44307EEA|112.92999999999995
