code_magasin|identifiant_produit|ca
08156|72093D03D4|628.3099999999987
08156|3CD42BDD53|321.97999999999973
08156|E9E4339F53|275.92
08156|ECB817A406|266.1199999999999
08156|EE5E6511F7|256.57999999999987
08156|A5447EA3B8|234.83000000000004
08156|DF5FDB0524|221.82000000000008
08156|76FDC684C5|219.77000000000018
08156|F17276C8A9|207.25000000000006
08156|CFB7C2C813|203.31
08156|AEF332A9EA|191.58999999999992
08156|A7C007F2ED|174.04000000000002
08156|DFFB3D8C43|171.79
08156|12F078CD70|160.55999999999997
08156|22BB18AC10|157.62
08156|8D60DCE9B6|156.73000000000008
08156|3C86110E83|155.31
08156|7B133B3FE9|153.89000000000007
08156|B989B8F2A1|153.59999999999997
08156|54C119533D|151.23000000000002
08156|8EF4E3BD3A|143.83999999999995
08156|5A50381B9B|143.21999999999997
08156|9E46440D8E|141.47000000000006
08156|ED67874882|138.72
08156|065FDDD5DF|137.82
08156|C63DF2D5BA|135.35000000000008
08156|CC15E8CA50|134.20999999999998
08156|D0F5F4BFA5|129.94000000000003
08156|2F641DA5BB|128.73000000000002
08156|FAD1B937F8|127.34999999999998
08156|2DFE000DF7|126.41999999999994
08156|2F9D64E177|126.40000000000002
08156|4D8B11010E|125.66999999999994
08156|30D7EB24D5|121.32999999999998
08156|1E9128BCFE|119.10999999999999
08156|0DECCE7B57|117.38999999999994
08156|982F6626FC|114.26000000000002
08156|FD95B10FC9|114.0
08156|818DD13540|114.0
08156|9F41685E2A|113.94000000000001
08156|D6E12D7D99|112.09999999999997
08156|A2353C3A64|111.32999999999997
08156|35CDBE3A90|111.20999999999998
08156|58373BDF84|109.96
08156|B82710B19F|109.83
08156|81D169C7B9|109.82
08156|805ABBC0EF|109.55999999999999
08156|FF59826E89|106.37
08156|B3D2B31F35|105.23000000000003
08156|BB9F504700|104.34000000000003
08156|859790EE6C|102.86000000000001
08156|299EA20198|102.15999999999997
08156|D081A695E5|101.41999999999999
08156|C3DCA7E1B5|99.98000000000002
08156|0B34028D29|98.08000000000003
08156|9C635BFC74|98.01
08156|DF42544ECC|97.97999999999998
08156|01A1EAE19A|97.61000000000001
08156|0199BD18F8|97.57000000000001
08156|E08F35A712|97.19999999999997
08156|FB7142DFA3|97.10000000000002
08156|0E49C52673|97.08
08156|2EC2D3F87D|96.72999999999996
08156|E1C031CAEC|96.15
08156|4760E597F8|96.13999999999999
08156|61C4ECE3F1|96.12000000000002
08156|34E73E7A59|93.57999999999997
08156|440251F3E3|92.27999999999999
08156|47A82B8991|92.16999999999999
08156|56489989E0|91.61999999999998
08156|9B9B7472F9|91.35000000000002
08156|029C84A644|88.52000000000005
08156|EE8B8EB5A9|87.48
08156|A23F0A5C40|86.76000000000002
08156|87672537B8|86.62
08156|2A25FC1891|85.44000000000001
08156|7C25448963|85.05000000000003
08156|7AF009F3FF|84.29
08156|84CF154B88|84.23999999999998
08156|9DB5F6C843|84.16999999999999
08156|19F9EDBF5B|84.13000000000001
08156|1BB0376F58|83.38
08156|E985D4444C|83.36
08156|FDB1731A3E|81.67999999999999
08156|12D6835B3E|81.44999999999999
08156|BAA4EDA1E0|80.38
08156|04C5F7AB32|80.11000000000001
08156|7003E47D7C|79.86
08156|97E08AB3B1|78.33
08156|453DE617FC|78.24
08156|82B1A3C907|78.12
08156|5DB9339800|77.97000000000001
08156|F17A599B8D|77.4
08156|328FFA07B9|77.31000000000002
08156|9BE3657B48|77.09999999999997
08156|C417DE3D40|76.80000000000001
08156|1C5AE627F1|76.08
08156|972E1843B1|75.86000000000003
08156|8CC56E5C26|75.68
08156|777A34AC42|75.41
