code_magasin|identifiant_produit|ca
76091|FD27BB8095|326.1299999999998
76091|AA38C97CF5|141.13999999999996
76091|3CD42BDD53|130.95000000000005
76091|45F6717C67|102.29999999999998
76091|746E0B1840|95.84000000000003
76091|DEA907CE8C|93.44999999999999
76091|E0A8E4D507|93.24
76091|A2353C3A64|83.82000000000001
76091|D5A54223C8|83.68
76091|1B420C813C|71.42
76091|9922E7BB93|70.96
76091|98F671A9A9|69.58
76091|A568E03426|61.11000000000001
76091|952B480D37|57.42
76091|246E821E18|55.86000000000001
76091|8124C9BF9E|54.41
76091|287BC56EA5|49.7
76091|89913F63C1|49.3
76091|0224301CD3|48.650000000000006
76091|44B92D24DA|48.099999999999994
76091|C7B7377C63|47.64
76091|821A90D564|43.769999999999996
76091|74348DE669|43.519999999999996
76091|9FF36F44A2|43.400000000000006
76091|188C61FF9F|42.839999999999996
76091|2FAEEA357C|42.199999999999996
76091|F489C41E8C|41.519999999999996
76091|EA31D63E6E|41.24
76091|D5AB049616|40.46999999999999
76091|9661CA72D1|40.0
76091|3B6B8AD3E7|39.7
76091|A5B14EEF53|39.6
76091|5866577C48|39.4
76091|21B4320061|38.61
76091|8202BE3E47|37.6
76091|542AB0953A|36.66
76091|3FD4010012|35.4
76091|8CF1C43B3F|35.25
76091|773BDE0152|34.89
76091|1D24B90C82|34.68
76091|16E68C7D96|34.14
76091|D520EA95DB|33.32
76091|3348931291|33.25
76091|8468D3261E|33.04
76091|CECBE8B286|32.81
76091|D6F5A36436|31.88
76091|B5925C97A5|31.57
76091|051261DBB9|31.449999999999996
76091|FD74AFCF68|31.12
76091|BC5216BCB2|29.910000000000004
76091|3B3EF2DB61|29.67
76091|BBE559C787|29.5
76091|BB9C40BAAF|29.29
76091|9C013B69E5|28.92
76091|4664400A24|28.89
76091|DD782FD29D|28.86
76091|932D388BF8|28.86
76091|961B725BE4|28.77
76091|9D95C4DB7A|28.72
76091|96EA33F2C2|28.5
76091|CA0C123E14|28.44
76091|454E89299F|28.229999999999997
76091|DC1D8EC6E3|27.93
76091|6FCC7D25A9|27.81
76091|38271941FD|27.799999999999997
76091|FC36C1AFF6|27.64
76091|AD8B218498|27.57
76091|F89D1C71B1|27.42
76091|F1F72A0F5D|27.319999999999997
76091|A201E46F8D|26.72
76091|C45FB5EEA9|26.52
76091|AB62CBEF5C|26.009999999999998
76091|DCD1545F38|25.9
76091|E195C1D707|25.89
76091|1E063FF5AF|25.599999999999998
76091|306338C0BB|25.48
76091|5728F206A5|25.259999999999998
76091|0FABFA3BAB|25.08
76091|7438E08F47|24.54
76091|70F9B32ECA|24.08
76091|683C41E2D3|24.06
76091|70A25EC4B8|23.950000000000003
76091|15273E7378|23.76
76091|B77B41CF20|23.450000000000003
76091|95FE1B295C|23.34
76091|DFAA104DFA|23.12
76091|D46594A9C7|23.1
76091|8E4FC76AFC|23.099999999999998
76091|157AABAFCC|23.0
76091|570FDE801C|22.95
76091|D40A77FFB8|22.75
76091|4316635090|22.44
76091|3F2367020B|22.349999999999998
76091|C5BD355F7D|22.29
76091|33D7134A4C|21.9
76091|B4ECF37DE0|21.76
76091|A747031941|21.72
76091|FF76DB2ACA|21.299999999999997
76091|19D50CA8DD|21.18
76091|78CDB94643|20.91
