code_magasin|identifiant_produit|ca
04353|11D6A71AF4|1779.0199999999984
04353|5C872189EA|300.5899999999998
04353|E0BC72EAE2|220.26000000000002
04353|2FCB37BE3C|192.59999999999997
04353|67F112B37E|187.88000000000008
04353|87E61B8BAF|187.59
04353|AEF332A9EA|164.96999999999994
04353|2A25FC1891|154.64
04353|72093D03D4|145.55
04353|9BE3657B48|143.48
04353|DA8EF567A4|136.45999999999998
04353|3CD42BDD53|133.00999999999996
04353|99ED0151B5|131.22000000000006
04353|56BC2DAF75|128.26
04353|944201053C|127.86999999999999
04353|0DECCE7B57|116.00999999999999
04353|FD95B10FC9|113.36000000000004
04353|69E7206649|112.96
04353|4A9EDD972A|112.71000000000002
04353|62FA82161F|108.59999999999998
04353|F00062DC56|108.48000000000002
04353|972E1843B1|107.96
04353|12F078CD70|107.91999999999997
04353|181601A3D1|105.44000000000001
04353|8D0FADCA99|103.65000000000006
04353|110D3ED365|102.49999999999997
04353|8EF4E3BD3A|99.7
04353|8C68B59C37|96.43
04353|4D8B11010E|95.91000000000003
04353|E0C2E3FC63|95.0
04353|89FE4CE40D|93.79
04353|5E5AB8CD23|93.27000000000001
04353|C23F943104|92.22000000000001
04353|37DBAD1521|91.78000000000002
04353|029C84A644|90.58999999999999
04353|4EDECB7AFC|90.49999999999999
04353|01A1EAE19A|89.85000000000001
04353|16756846E3|88.60999999999997
04353|E4E165AFD5|88.34000000000003
04353|429C11E2D2|88.34
04353|C95AEC427C|86.52000000000002
04353|7BF5DF6168|84.13999999999999
04353|45298E6573|83.92000000000002
04353|DFFB3D8C43|83.88
04353|A352E3FA31|83.83
04353|D65F2B36C3|83.25
04353|334E805045|82.77999999999997
04353|16E8FC6105|82.26000000000003
04353|ED67874882|81.64000000000001
04353|2DA007158B|80.22999999999999
04353|7130976CC8|80.16
04353|7B133B3FE9|79.19999999999999
04353|193C28AACE|78.64
04353|9CEBB5425C|78.08
04353|B7DAA2655B|77.60000000000001
04353|972B18A95C|77.58000000000001
04353|4760E597F8|77.53
04353|2500AC543F|77.23000000000002
04353|7D1A787557|76.42000000000002
04353|7CEC54DC2A|75.68
04353|D4F4A00B95|75.63000000000001
04353|D0F5F4BFA5|74.88
04353|B6B9BE7EE8|74.46000000000002
04353|2F9D64E177|73.19999999999999
04353|92328AD08C|72.60000000000001
04353|24A0795F6E|71.57
04353|6D88C63DF5|71.09000000000002
04353|44F6A3D8DA|69.59999999999998
04353|C9BEF4EE76|68.93999999999998
04353|A6FC352FD0|68.15
04353|B62373A66B|67.85999999999999
04353|3A2069EA5E|67.71000000000001
04353|0FF5FCBA4E|67.41000000000001
04353|A0A1A665C7|66.96
04353|59ED1BEFB9|66.22
04353|11396CBE18|65.97999999999999
04353|8FF54E835F|65.88
04353|5E349D1571|65.71999999999998
04353|56489989E0|65.67999999999999
04353|6057F05DFF|65.55000000000001
04353|B8F39A78EE|65.48
04353|A601D9A8D2|63.44999999999999
04353|76FDC684C5|63.13
04353|94C35DCBBA|63.039999999999985
04353|3394F8D785|62.92999999999999
04353|249AEF9F6C|62.57
04353|F1F3388870|62.459999999999994
04353|E411C77143|62.3
04353|EA2E906AB6|62.13000000000001
04353|A6ACA5708B|62.04
04353|B4A2D38D64|61.21999999999999
04353|0965324BF3|60.41
04353|29D7420177|59.7
04353|A74FBBBE5D|59.63999999999999
04353|20F712C7C4|59.580000000000005
04353|1F66603F0B|59.48
04353|E08F35A712|58.58999999999999
04353|D671161A2C|58.410000000000004
04353|5238215E8E|58.23
04353|0F68555E65|58.2
