code_magasin|identifiant_produit|ca
9377|18BF97A1C0|2883.6200000000154
9377|DABFB37BD4|1369.4400000000082
9377|A03853C217|475.3900000000003
9377|1B80FA71E9|370.91999999999996
9377|F70E313A66|301.08999999999975
9377|53D32CB9FB|256.8999999999998
9377|C5D35B8575|252.99
9377|7DB446E8B8|241.5499999999999
9377|D69E7F834D|235.7799999999999
9377|CCAF8EE07A|219.74999999999986
9377|72C1F61455|211.74999999999994
9377|F8747B8C62|203.24000000000007
9377|2558F28B7A|177.51999999999995
9377|942FABCE61|175.61
9377|2358C20133|171.5600000000001
9377|32E67BD1AF|170.73999999999998
9377|A7BC716F19|166.73000000000002
9377|DE9FA22B57|162.62000000000003
9377|91C9942D49|157.42
9377|4B507C7556|153.56
9377|CCF7E8D251|145.18999999999994
9377|798C5A7C10|142.44
9377|AE06DF97EF|133.39000000000004
9377|21AAE3A92C|132.19000000000003
9377|FBEFED0C9F|132.01
9377|A72B7FB38D|131.89
9377|BC01AB95FD|129.88
9377|1AE61D905A|128.66
9377|7430FBDC1C|121.44999999999996
9377|36D8D58A24|120.22999999999996
9377|2CEA10683B|119.2800000000001
9377|58DD600A77|117.18
9377|DF3A8418BB|114.82999999999998
9377|A3437CAD1F|114.25000000000003
9377|94DCEA9C21|113.44000000000001
9377|894C1FB4AF|113.4
9377|F8BA130741|111.73999999999998
9377|216C1A4020|110.54999999999998
9377|0315064B65|108.16
9377|67B7844F25|107.73999999999998
9377|2D327679F1|107.66000000000001
9377|F218B07ED6|106.86
9377|76DA7C78DD|104.38999999999994
9377|807A5DDE91|102.96000000000002
9377|4621BE834D|101.81000000000004
9377|0D6CD8522B|101.18999999999997
9377|A7E7FA409D|101.09000000000002
9377|A3B5CA47FC|100.28999999999996
9377|98DCD635BC|98.79
9377|1A280AFA56|97.3
9377|36AA787EF7|95.8
9377|25C33189D5|94.99
9377|81D966D6EC|94.75999999999999
9377|04F5DD5E1B|94.68999999999998
9377|FE00FF3EC4|94.20999999999998
9377|0D060F101D|92.32
9377|7CE3D0645D|92.23
9377|5FE4786CC8|90.67000000000002
9377|5DAF343354|90.2
9377|704609D312|89.79999999999998
9377|12654AB00A|88.80000000000001
9377|4909F5D336|88.71000000000001
9377|9B2AD8A809|88.27000000000001
9377|972B18A95C|87.65000000000002
9377|D27E955E66|87.43000000000004
9377|159FA81837|87.36
9377|C1C13BE1D6|87.18999999999998
9377|DA86921CD9|86.56
9377|0468862CF0|86.35000000000001
9377|DF4902D87E|84.9
9377|D069646D80|84.15
9377|0083F6FBC1|83.71
9377|DB51BB85C5|83.68999999999998
9377|C22DC3D4FF|83.30000000000001
9377|58373BDF84|82.10000000000001
9377|52AFCBA5FA|81.99
9377|5C52BBCC2E|81.48000000000002
9377|1E5AA422E4|81.22999999999995
9377|F5599C8750|80.9
9377|77425BBE0A|80.53999999999996
9377|BAD015A870|80.10000000000001
9377|4E99B962DE|79.62
9377|E60097C9B3|79.58
9377|7822B4F667|78.73
9377|23DC50E1C6|78.24999999999999
9377|AD995C8C5B|78.23
9377|41F5C86730|77.25999999999998
9377|47942CB97C|76.36
9377|BC7A94E404|76.32
9377|ABE285E4EA|76.18999999999998
9377|6CC7C00FA3|75.71000000000001
9377|D9FB1BCD03|75.35000000000001
9377|866752C7AF|74.62
9377|F148225C21|74.6
9377|264AB9CAB4|74.03
9377|5CD4CB4888|73.32999999999998
9377|ECDF9340C7|72.46999999999998
9377|679400FBB0|72.31000000000002
9377|C4E5E74EC9|71.91999999999999
9377|90595F11AF|70.8
