code_magasin|identifiant_produit|ca
33595|81C19327AF|3059.3300000000063
33595|85E393632A|2896.4699999999793
33595|AD2310A79C|2597.0800000000027
33595|33F8B18F21|1847.0300000000002
33595|675D3B0071|1285.4900000000007
33595|3CD42BDD53|1212.3100000000024
33595|EE5E6511F7|1134.789999999999
33595|E415A2CE3C|1102.4500000000005
33595|CA1CCEBBCC|1100.3100000000022
33595|91B96C9736|1019.0599999999974
33595|08861060A5|1010.0700000000008
33595|E69B12F227|992.710000000002
33595|EC7E584D80|857.4199999999992
33595|1073F6DF5D|848.799999999999
33595||821.7900000000005
33595|BF52A5D610|761.6099999999994
33595|4F40964261|726.3400000000004
33595|9C013B69E5|689.3399999999999
33595|24F2123C6B|608.5300000000008
33595|5BA4C008FB|575.8199999999997
33595|85EE2F889E|560.0299999999999
33595|D236767E48|504.29999999999933
33595|0E20056C58|474.1799999999993
33595|827CD5593C|459.99000000000035
33595|F3C62D6101|459.88000000000005
33595|1B09DE142B|457.9299999999999
33595|0D9900ED89|452.4699999999998
33595|24729248AF|441.10999999999984
33595|FB01AB9877|421.91000000000025
33595|39C6F9D013|412.82999999999964
33595|EEEA6B1C42|410.3000000000002
33595|049524E53E|410.0999999999998
33595|222DBD580A|401.8899999999995
33595|EB59E04339|400.9199999999998
33595|277A51688B|396.9600000000002
33595|299888B224|396.12000000000035
33595|331F558F89|389.12
33595|46863EF880|379.99
33595|E87AC2ED2F|379.2000000000001
33595|D17CB29195|369.4500000000003
33595|C23C6FA8D0|368.55000000000024
33595|E2A6E2C2A9|361.8900000000004
33595|EF2B295EC9|360.20999999999987
33595|14537CE2DD|358.7799999999997
33595|EB7B1E435E|357.9500000000001
33595|8628047661|357.34000000000026
33595|ACCF497987|357.03000000000037
33595|044FB680C6|348.20999999999947
33595|961B725BE4|347.35000000000014
33595|F6CADC5686|343.00999999999993
33595|798C5A7C10|339.4599999999999
33595|992D378316|335.6500000000001
33595|50AF39F953|334.0099999999998
33595|836B0F0F4C|332.5700000000001
33595|E4A47DBCA1|328.09999999999997
33595|93DA0D97F3|324.57000000000016
33595|348EBE0230|318.38000000000005
33595|A3437CAD1F|308.3299999999999
33595|6F4FAD7D39|308.2899999999996
33595|615D508C8E|304.1299999999998
33595|686C956144|298.8900000000001
33595|B90AE75D25|295.6599999999998
33595|D5F649E350|293.3399999999999
33595|410EDE7B0C|291.2
33595|73C9D566AB|291.13000000000005
33595|EAF76A38E6|287.44000000000005
33595|6EC0E85263|285.73999999999995
33595|FCDA06BA89|282.12999999999994
33595|ADD71A243C|277.5899999999999
33595|A63760DBC7|277.40000000000003
33595|12F078CD70|277.1000000000001
33595|8B70E0048E|274.69
33595|9CEBB5425C|273.5199999999999
33595|26E4353C14|273.08
33595|12937A2BE5|272.4100000000001
33595|1F44089DDF|271.17
33595|96AF92F651|271.0099999999998
33595|4909F5D336|268.82000000000016
33595|EE25E252CA|266.2400000000001
33595|453CF5CBD5|264.88000000000005
33595|7975F437B9|264.63
33595|83766AF9AA|264.35999999999996
33595|BB126572F0|262.7200000000001
33595|29A04E9BEC|262.18000000000006
33595|BE01893443|260.28000000000014
33595|29F2B3A18E|257.48999999999967
33595|DB53910651|255.21999999999997
33595|6213B90C0E|251.4700000000001
33595|56C2AD0EF2|245.44000000000005
33595|81F3733615|245.37000000000012
33595|032E808126|244.62000000000015
33595|02C53214B9|243.97999999999982
33595|17236C6875|238.25999999999985
33595|68574F95DF|236.83000000000013
33595|DE48F97E67|236.6100000000001
33595|A2ADE7AED2|236.19000000000008
33595|7A830981C3|234.7700000000001
33595|2DD67005E7|234.58999999999997
33595|B7917B252E|232.66000000000003
33595|3D13393357|231.81999999999996
