code_magasin|identifiant_produit|ca
06787|4EFE5370C1|1117.1200000000003
06787|299EA20198|945.7299999999988
06787|8D60DCE9B6|692.5799999999991
06787|72093D03D4|654.889999999999
06787|A2353C3A64|329.3800000000003
06787|029C84A644|292.1500000000002
06787|972E1843B1|254.47999999999996
06787|C3DCA7E1B5|247.4199999999999
06787|EE8B8EB5A9|214.78999999999994
06787|F90B51D313|203.72
06787|F087A172DD|195.54
06787|EE5E6511F7|192.25999999999988
06787|480E3AF027|183.54000000000002
06787|A456F8726D|175.40999999999997
06787|56CB335CC3|167.76000000000005
06787|B82710B19F|164.16999999999993
06787|56489989E0|163.36
06787|3C86110E83|157.03000000000003
06787|95F1CC4141|156.8000000000001
06787|E7CC4F7657|156.25999999999996
06787|AFF86DA658|153.78000000000006
06787|474026C1B4|152.63999999999993
06787|E31E0AF84F|152.28
06787|D69EAF8739|151.45000000000005
06787|A2E3E5D13B|145.36000000000004
06787|7B7DDCB7DF|138.89000000000001
06787|3CD42BDD53|130.77999999999994
06787|34E32D45CE|126.97999999999996
06787|74FD322B22|124.76000000000002
06787|81151DEA00|121.00999999999999
06787|30A3F834D4|118.68999999999998
06787|D63980FBFA|113.80999999999997
06787|B816B85054|112.45000000000003
06787|4FB5F54BDC|110.38000000000001
06787|ACC2E0C8C0|109.82000000000002
06787|C716AD1C86|108.95
06787|7C0C02664E|107.84000000000002
06787|797B42CEE4|107.08999999999999
06787|2EC2D3F87D|106.44000000000001
06787|6B4923EA1A|104.67000000000002
06787|87672537B8|104.65
06787|44DD63E97E|104.19000000000005
06787|54C119533D|103.46000000000002
06787|0DECCE7B57|102.30000000000003
06787|487AD37858|101.85000000000004
06787|A5E0946B7D|101.76999999999997
06787|7A25877D24|100.13
06787|0D060F101D|96.21000000000001
06787|B9DF4BB24B|94.89999999999999
06787|A3BA455174|94.39999999999999
06787|F8BA130741|94.32000000000002
06787|36EB54F5C3|93.67999999999999
06787|1CA42752C8|93.19
06787|49524DECD4|91.99000000000004
06787|F32CCB5829|87.25999999999999
06787|71230F7A03|85.64999999999999
06787|AEF332A9EA|85.32000000000001
06787|972B18A95C|83.70000000000003
06787|04C1716DBF|83.38
06787|7A5353A097|82.98
06787|DAF2EE9837|82.65999999999998
06787|87A79B006F|82.41999999999999
06787|CBF10359B9|81.72000000000001
06787|6C52549B32|81.14
06787|DF42544ECC|80.99999999999999
06787|AFF0DED122|80.38
06787|05A9DCF513|80.22000000000001
06787|C95AEC427C|79.84
06787|3B034AE453|79.67000000000002
06787|C944F6487A|79.58
06787|06EB3AB5D0|78.25999999999999
06787|E93ACA54B6|77.01
06787|5B2C5D3282|76.91999999999997
06787|BA973E9C36|76.77
06787|DFFB3D8C43|76.60000000000001
06787|257192F545|75.76
06787|51A39A61A2|73.68
06787|2C8C7BBB67|72.17
06787|78E5DFDD4D|71.86
06787|F7E2D76F03|71.39
06787|732134E37A|71.27
06787|543A376750|71.12
06787|B0E604A9B4|70.74
06787|EB1361D3F2|70.15
06787|A1566A0080|69.45
06787|B38BA43539|69.42
06787|DB5FA2B2D9|67.69
06787|87E61B8BAF|67.00999999999999
06787|00EC90AA49|66.8
06787|D2B3217834|66.0
06787|53447F4F74|65.7
06787|777A34AC42|65.69000000000001
06787|B1CFD8D680|65.48
06787|57C5D3E5B9|65.4
06787|8EF4E3BD3A|64.67
06787|CDD41888CA|63.46999999999999
06787|44A90B9AFC|62.18
06787|44F6A3D8DA|62.16
06787|01A1EAE19A|62.14000000000001
06787|8A66F5D445|61.88000000000001
