code_magasin|identifiant_produit|ca
05671|640AF24956|905.8100000000003
05671|83738194B6|469.67
05671|2635D0AECF|379.0800000000003
05671|9A7CAC37E7|352.56000000000006
05671|972E1843B1|352.4400000000001
05671|72093D03D4|342.6699999999995
05671|A4DF03E731|342.2400000000004
05671|8D60DCE9B6|321.4400000000001
05671|C8F90F8A7E|307.2500000000003
05671|9012BB30EB|296.6799999999999
05671|4DDE834A49|293.6900000000001
05671|E3D177CBE2|264.3100000000002
05671|89FE4CE40D|244.7699999999998
05671|3B034AE453|238.1600000000001
05671|EA1D304EBC|236.79000000000008
05671|AEF332A9EA|229.95999999999992
05671|6B57A4321C|224.85999999999996
05671|ECBF14BD6B|218.16999999999993
05671|3CADAB12D8|216.81
05671|3503FE5987|214.95000000000013
05671|D69EAF8739|214.17
05671|0BA428D39D|213.50000000000006
05671|1406C21397|212.51999999999995
05671|30D7EB24D5|209.58
05671|3953AF53A9|208.54999999999987
05671|2F641DA5BB|201.45
05671|E9E4339F53|184.76999999999998
05671|60043E70DE|184.10999999999999
05671|8EF4E3BD3A|180.2399999999999
05671|982F6626FC|180.18999999999994
05671|10D3407136|179.52
05671|B17AF11DF9|177.34000000000006
05671|9803979470|172.12999999999997
05671|1978D4949D|168.41999999999996
05671|A4EE9261A6|167.88000000000005
05671|7E3C220124|165.51000000000002
05671|0B34028D29|162.18000000000004
05671|44FB997653|159.97999999999996
05671|C7034BD40E|159.03000000000003
05671|972B18A95C|155.52
05671|5FA488A988|151.63999999999993
05671|3AC6941890|146.91
05671|633621D295|146.48000000000005
05671|4CA862272F|146.22
05671|5C4E190F5B|146.14
05671|8DE0622CFC|145.28
05671|74FD322B22|145.2
05671|ECB817A406|145.19
05671|F70EE792FC|143.48
05671|C52C59201E|143.22
05671|7E979543A2|142.92999999999995
05671|2500AC543F|136.01999999999998
05671|DA1B2E890C|134.95000000000005
05671|3CD42BDD53|131.75
05671|77437EB12E|128.98
05671|01A1EAE19A|128.84999999999994
05671|6CF331091C|128.63999999999993
05671|417A78A6AE|128.16000000000003
05671|7BD50D34A6|127.3
05671|6B693828EC|126.75999999999996
05671|2EF58559BF|126.09999999999995
05671|04C1716DBF|125.42000000000007
05671|093C334626|125.42
05671|0DECCE7B57|125.07000000000005
05671|DFFB3D8C43|125.02
05671|EBF5A6C114|124.03999999999999
05671|A6ACA5708B|122.99999999999997
05671|BB43781A89|122.92000000000002
05671|010349E641|122.38000000000004
05671|1048AD4061|122.25000000000004
05671|E25F18F259|121.12
05671|2C905C155B|120.95999999999995
05671|03A522EC13|120.28999999999996
05671|0A51DBAB94|120.11999999999998
05671|1182FE6478|119.21000000000001
05671|75FA83C51C|118.91999999999999
05671|49524DECD4|118.67999999999995
05671|12A5155690|118.55999999999999
05671|BDA8A54ED9|117.77000000000002
05671|A8A61B3B6C|117.00999999999996
05671|44F6A3D8DA|116.71999999999998
05671|4C218C3FE8|115.90999999999998
05671|2DFE000DF7|115.79000000000003
05671|CABED1C109|114.84999999999997
05671|021A6CD261|112.92000000000002
05671|3BA5E1BAEF|112.60999999999999
05671|CBA49C0630|112.23000000000002
05671|35BCEE4589|111.61
05671|C22DC3D4FF|111.00999999999996
05671|2C5636AF2D|110.87999999999998
05671|017A9D20C2|110.41
05671|F6D3D15C17|110.09000000000002
05671|5A9632E405|109.89999999999998
05671|C973D249D9|109.71999999999998
05671|9523ED44A2|109.33999999999999
05671|9FDE86E40C|108.46000000000002
05671|9FBBD4327B|107.84999999999998
05671|A2353C3A64|106.09999999999998
05671|24D27560E0|105.27999999999999
05671|BD8F5227F5|104.80999999999997
