code_magasin|identifiant_produit|ca
08792|EE5E6511F7|225.89000000000007
08792|B82710B19F|173.37999999999994
08792|ECB817A406|169.1399999999999
08792|E3D177CBE2|161.26000000000002
08792|F26A4DDE25|152.43999999999994
08792|8D60DCE9B6|146.90000000000003
08792|E9E4339F53|130.8
08792|065FDDD5DF|123.78999999999999
08792|9BE3657B48|109.71999999999998
08792|76FDC684C5|109.02000000000001
08792|12654AB00A|107.74000000000001
08792|0B34028D29|96.49999999999999
08792|84CF154B88|96.26
08792|E93ACA54B6|94.80000000000003
08792|A3BF5408E4|94.59999999999998
08792|E0BC72EAE2|90.27
08792|FA1D1F8253|89.16999999999999
08792|71EE20BEA0|88.02999999999997
08792|D6E12D7D99|83.98000000000002
08792|9440063DC8|83.44999999999997
08792|CDCA162803|79.92
08792|D27E955E66|79.78
08792|12F078CD70|79.56
08792|8EF4E3BD3A|79.04
08792|A8D2D3732C|78.57000000000002
08792|4C1E03EEE7|77.31000000000002
08792|30D7EB24D5|76.69
08792|E411C77143|75.91
08792|1B0F05798E|75.49999999999999
08792|8C68B59C37|71.12
08792|A5447EA3B8|70.72000000000001
08792|C63DF2D5BA|70.65000000000002
08792|641699E35A|69.6
08792|3CE8ED9802|68.98000000000002
08792|87F1A888F0|68.23
08792|543A376750|66.99000000000001
08792|A2353C3A64|66.55000000000001
08792|EA7DDA7550|64.19
08792|202B062125|63.92000000000001
08792|F941892FB3|62.91000000000001
08792|6B57A4321C|62.72000000000001
08792|7BF5DF6168|61.57000000000001
08792|2D88258F9C|61.529999999999994
08792|60A4B9CBAD|60.83000000000003
08792|2500AC543F|60.14000000000001
08792|FD95B10FC9|59.49
08792|BA42C181BF|59.220000000000006
08792|FAD19DA8C4|59.07999999999999
08792|6B5172234F|58.29
08792|69F329924D|58.260000000000005
08792|7ADE7C1D62|57.3
08792|D0F5F4BFA5|56.16
08792|4D8B11010E|55.23000000000002
08792|B16A2FAAAE|55.02
08792|ED307D79E3|54.86
08792|972E1843B1|54.78000000000001
08792|5DD10AD329|54.46
08792|C95AEC427C|54.44000000000001
08792|F7E2D76F03|54.39999999999999
08792|62FA82161F|54.3
08792|396FF84EE1|53.01
08792|7B133B3FE9|52.8
08792|0DECCE7B57|52.74999999999999
08792|972B18A95C|51.720000000000006
08792|F9E3B9E07E|51.05
08792|7AF009F3FF|50.7
08792|263B13B9C9|49.68
08792|71573EC443|48.98
08792|1F66603F0B|48.949999999999996
08792|D3C7A0E72A|48.9
08792|3AC38D2876|48.809999999999995
08792|9CEBB5425C|48.8
08792|E08F35A712|48.059999999999995
08792|BCAC667719|47.92
08792|D191A4478E|47.9
08792|F8A204D6CF|47.88000000000001
08792|191E7D033E|47.349999999999994
08792|A553DBB32E|47.04
08792|36108A8A90|46.48
08792|103DEE244B|46.02
08792|68247CDBC8|45.75
08792|0809D4F84D|45.71
08792|2A710AD2A5|45.599999999999994
08792|87E61B8BAF|45.56
08792|A6ACA5708B|45.12
08792|A29B378368|44.95
08792|1C5170E1EA|44.900000000000006
08792|6690906915|44.0
08792|BC1A84AF9A|43.8
08792|2EC2D3F87D|43.400000000000006
08792|016780CFF1|43.31999999999999
08792|F26DAE7C01|43.17
08792|73596EB7F3|42.35
08792|F4F7ADA697|42.30999999999999
08792|8D0FADCA99|41.8
08792|2B1477D851|40.650000000000006
08792|3B034AE453|40.56999999999999
08792|5713608E0F|40.42
08792|F8035ECEF6|40.199999999999996
08792|F2AE018018|39.95
