code_magasin|identifiant_produit|ca
9320|18BF97A1C0|246.8999999999999
9320|DABFB37BD4|69.11999999999995
9320|F8747B8C62|29.550000000000004
9320|A03853C217|19.98
9320|B6AC0E0F7F|19.58
9320|216C1A4020|17.58
9320|D9FB1BCD03|17.56
9320|E5686DEA47|16.18
9320|2FD6A384EE|15.93
9320|4EE4DD7E58|15.48
9320|0315064B65|15.16
9320|A1F0E46473|14.91
9320|B6E978B096|12.3
9320|5DAF343354|11.77
9320|56FF518625|11.51
9320|4664400A24|11.469999999999999
9320|A2D76503A0|11.41
9320|7CE3D0645D|11.35
9320|1B80FA71E9|10.84
9320|B54687B654|10.0
9320|6345270274|9.98
9320|295B758450|9.91
9320|F301339352|9.89
9320|5615B48285|9.89
9320|59AE1918B7|9.88
9320|96741106C9|9.79
9320|0C149E686C|9.7
9320|1A280AFA56|9.68
9320|A47AE150F0|9.67
9320|6F9C38C5B6|9.67
9320|E55FF516BE|9.65
9320|EB4A1FEBB6|9.55
9320|1127E0ABD0|9.54
9320|6A67F54046|9.53
9320|A2ADA26553|9.459999999999999
9320|A72B7FB38D|9.44
9320|A7BC716F19|9.43
9320|C14418A180|9.41
9320|48EA930F53|9.41
9320|106E3DEF40|9.39
9320|2558F28B7A|9.32
9320|7DB446E8B8|9.26
9320|61F300ADDA|9.22
9320|198D671256|9.21
9320|CBDE734854|9.14
9320|FB0C6548C2|9.08
9320|E586803032|9.03
9320|103B4FB166|9.02
9320|BD3B533CFA|9.02
9320|7C094CE394|8.91
9320|B319714022|8.89
9320|807A5DDE91|8.84
9320|E9C13DA41C|8.79
9320|76DBDD63E7|8.79
9320|1735B80871|8.71
9320|8424FC39C5|8.65
9320|507BA57C3B|8.62
9320|7C5B3E4A48|8.62
9320|FFA0BE30D0|8.56
9320|884798E0A6|8.51
9320|95CAAAFFA1|8.5
9320|3280F337E7|8.5
9320|1D57705C17|8.48
9320|EF9F25F045|8.43
9320|0F5B95A697|8.37
9320|DAAC7219B0|8.25
9320|3764C094D1|8.22
9320|86B4F3FF8F|8.21
9320|C157CC4BDA|8.16
9320|F4EFE5674E|8.1
9320|58373BDF84|8.08
9320|1D1BBC6216|8.01
9320|F4032C6BFE|8.01
9320|522E29937D|7.98
9320|D3E4C8DFDA|7.890000000000001
9320|4720AC1C71|7.85
9320|1027F795CF|7.78
9320|C8B3177B98|7.76
9320|B90EFE800B|7.73
9320|DD0AC2A821|7.71
9320|FAE9A00964|7.7
9320|C5D35B8575|7.69
9320|D069646D80|7.65
9320|B0BA2E7FD3|7.63
9320|86398E3838|7.61
9320|B5A40F747C|7.58
9320|931B43B2A3|7.57
9320|EF836025E4|7.56
9320|F80298548D|7.52
9320|4A620AA6D9|7.4
9320|30D5BD7D22|7.38
9320|6CA226AD18|7.36
9320|C39B3CA524|7.35
9320|66626D4373|7.29
9320|F218B07ED6|7.279999999999999
9320|3AD561D8A2|7.24
9320|9099812542|7.23
9320|633717E958|7.2
9320|081F652B48|7.19
9320|E4DB75AA96|7.18
