code_magasin|identifiant_produit|ca
04966|FCF015F50D|351.56000000000023
04966|BF692DECB4|210.88
04966|3CD42BDD53|205.91999999999993
04966|C67D3E43D7|161.19
04966|ECB817A406|120.80000000000004
04966|7336CDEE89|119.44999999999999
04966|CBA49C0630|112.98000000000002
04966|F9C305968E|98.18
04966|69986DAC70|95.62
04966|9012BB30EB|91.91999999999999
04966|0B97FCDCC6|90.73
04966|AEC6D86D3A|90.24999999999999
04966|C33712B4F3|87.39000000000001
04966|6294028D46|85.92999999999996
04966|DEE8CED9B6|82.70000000000002
04966|C6111A3A84|81.44
04966|017A9D20C2|80.57
04966|2C24DEE7F1|80.03999999999999
04966|192125C505|79.09
04966|0D9DCD8574|78.57000000000002
04966|7804A50B55|76.52
04966|7AFDFE46CE|73.22
04966|1025A8B5CB|72.54000000000005
04966|215D84CE80|71.96
04966|F13F6841B0|71.25
04966|8BA2C80D81|69.57
04966|AEF332A9EA|69.1
04966|501D57382B|67.65
04966|2EF58559BF|67.55999999999999
04966|CCF251E740|65.44
04966|77EF5F7B26|65.32
04966|BB126572F0|65.28999999999999
04966|D6E12D7D99|65.19
04966|AA2971EB22|64.96
04966|50A059B46D|64.90999999999998
04966|B032397077|64.05000000000001
04966|F10E92EB6D|63.580000000000005
04966|8EF4E3BD3A|63.35999999999999
04966|F0ABAE2C71|60.70999999999998
04966|A83A6B99DF|60.09999999999999
04966|95922F7CCE|60.080000000000005
04966|D4D0DA8A98|60.040000000000006
04966|260E7476E9|59.66
04966|B1CFD8D680|59.010000000000005
04966|05528F3D39|57.6
04966|0907186CB8|56.620000000000005
04966|BE3470037E|56.59
04966|897B033D50|55.03
04966|08AF7A9810|54.98
04966|B0A205F25A|54.39
04966|76FDC684C5|54.2
04966|2BBAA83455|53.31999999999999
04966|F59F6F32B1|52.779999999999994
04966|9DADE633F3|52.73
04966|A5E0946B7D|52.46
04966|07CCB5A8B4|51.91
04966|43E07C72B5|51.6
04966|6D4710EB8C|51.160000000000004
04966|71CFDF55F9|50.87
04966|1941C4B5F5|50.50000000000001
04966|32A2D6C876|50.42
04966|50EDFC1558|50.28999999999999
04966|74FE0CC27A|50.209999999999994
04966|E6DD212282|50.160000000000004
04966|B34910135A|50.00000000000001
04966|A7C007F2ED|49.769999999999996
04966|986B0CEA93|49.719999999999985
04966|D18CB998D1|49.41000000000001
04966|ABBE1188EF|49.400000000000006
04966|18558890EE|49.29
04966|FC4033A921|49.06
04966|3E59FA60AA|49.06
04966|2BE725B0DF|47.75
04966|9FD6D499A2|47.669999999999995
04966|9B0E2C646B|47.66
04966|D050651467|47.43
04966|275DA25DC4|46.88
04966|2FEF977400|46.86
04966|6F081E2F61|46.410000000000004
04966|6B99043387|46.05
04966|2A22E0BD62|45.59
04966|1E8BA87554|45.58
04966|0077A304B5|45.42
04966|AF5498D1BA|45.4
04966|F2E7331023|44.9
04966|E2706F792A|44.61999999999998
04966|DFAAC8989A|44.59
04966|D27E955E66|44.35999999999999
04966|D1B122E983|44.06
04966|93562C4ED5|43.95
04966|D42059FFA7|43.91
04966|57C4B0AC53|43.62
04966|1000DC7014|43.55
04966|25833A42D9|43.539999999999985
04966|6C4190B8CE|43.25000000000001
04966|D3F295B1AA|42.78
04966|97D1F2ECDA|42.74
04966|8A3020A44F|42.73
04966|75D1F0658F|42.449999999999996
04966|545EC1653D|42.44
