code_magasin|identifiant_produit|ca
38354|FD27BB8095|2213.77
38354|7F79CDB0F4|214.34
38354|4552E611A2|133.35000000000002
38354|EA31D63E6E|124.19000000000003
38354|C3F3831864|113.23999999999998
38354|C4F9E7B837|104.68
38354|5BF9FF96DF|99.27
38354|08E971DAD4|86.45000000000002
38354|0EDA863F2E|85.3
38354|E0A8E4D507|81.77000000000001
38354|827CD5593C|80.8
38354|CA1CCEBBCC|80.34000000000002
38354|F6BA675535|78.86000000000001
38354|7C0D44E93C|76.13000000000001
38354|0F2624D054|69.96
38354|20B34B2789|61.639999999999986
38354|AE84F4537A|61.33000000000001
38354|1073F6DF5D|61.00999999999999
38354|859790EE6C|59.139999999999986
38354|441CB8A621|58.739999999999995
38354|56A19942B7|54.48
38354|34E119AFF9|54.25
38354|16E68C7D96|52.29
38354|1A7E195741|51.04000000000001
38354|3CAD3835D5|49.739999999999995
38354|2D70294F62|48.650000000000006
38354|7FE86F7E90|47.339999999999996
38354|69B86F812D|46.800000000000004
38354|7E6413923B|46.2
38354|0A0B14DF9F|45.22
38354|3CD42BDD53|45.05
38354|56CB335CC3|44.01
38354|0A7CD85DF4|42.62
38354|13E500EE46|41.650000000000006
38354|9661CA72D1|41.589999999999996
38354|42BBD07EB9|41.17
38354|F148225C21|40.96000000000001
38354|958F971615|40.870000000000005
38354|069F1C72A4|38.76
38354|02B89980FC|37.7
38354|B5CF3B15C8|37.59
38354|4A3DE35D3D|36.81
38354|B4E4DFDB0A|36.8
38354|61D0937753|36.12
38354|972E1843B1|35.69
38354|0DCC0D6A94|34.8
38354|69C0B5B990|34.72
38354|BB915682F3|34.7
38354|B17AF11DF9|34.28
38354|63F3707677|33.86
38354|096E96F6F8|33.66000000000001
38354|CC07660F5A|33.52
38354|A80888CA7B|33.37
38354|F9C2722F5C|33.07
38354|BE3DCA008A|33.04
38354|388B244F4F|32.959999999999994
38354|5656250774|31.67000000000001
38354|37FF1DAADD|31.189999999999998
38354|79DE6357D0|30.440000000000005
38354|29A04E9BEC|30.32
38354|0199BD18F8|29.91
38354|F89328E988|29.9
38354|6BFFE7923A|29.64
38354|1ACFBB92F5|29.56
38354|AA8BD3AC11|29.25
38354|8CCCF676AC|29.08
38354|6213B90C0E|28.849999999999998
38354|75CD38ED5F|28.84
38354|34076BF08C|28.52
38354|71230F7A03|28.5
38354|F8B9D6C81F|28.27
38354|A5447EA3B8|28.200000000000003
38354|DCED7D3074|28.11
38354|46185D3A5F|27.749999999999996
38354|C7D4E427A4|27.46
38354|5184857B74|27.42
38354|2978040E3B|27.139999999999997
38354|2BD38B6EC1|26.7
38354|D607CF8CED|26.559999999999995
38354|90F940F5DE|25.88
38354|542BB44423|25.619999999999997
38354|1D3C8241F4|25.380000000000003
38354|95B13CFF02|25.29
38354|9207067734|25.11
38354|12937A2BE5|24.96
38354|302B918C80|24.93
38354|637268DD5F|24.919999999999998
38354|DCE83521A0|24.75
38354|14A31909EE|24.740000000000002
38354|4660620591|24.72
38354|3DFBF347BA|24.52
38354|4A7D25839F|24.36
38354|BCF1C66A51|24.21
38354|8C4F78CD34|24.21
38354|6A6C53F8D0|24.18
38354|A23F0A5C40|24.089999999999996
38354|D2FDCCE74F|23.81
38354|40BF5ABC23|23.79
38354|86B92C344B|22.769999999999996
38354|F84E4C68A4|22.66
