code_magasin|identifiant_produit|ca
74445|FD27BB8095|1127.9500000000003
74445|49F167E955|462.87999999999977
74445|07DE4CB308|163.91000000000008
74445|AA38C97CF5|139.08
74445|373F52A90E|95.36000000000001
74445|EDA88857E6|87.18000000000002
74445|F224491FC7|83.66
74445|96AF92F651|74.34
74445|56C2AD0EF2|64.96
74445|E31E0AF84F|58.13000000000001
74445|4EEB996014|54.120000000000005
74445|CC730168B4|48.79999999999999
74445|658A221EEF|46.900000000000006
74445|7A830981C3|46.830000000000005
74445|BA68D09B4D|46.27000000000001
74445|DA208D672C|45.959999999999994
74445|0CAF44B4C1|44.209999999999994
74445|FB068703E2|44.0
74445|F89328E988|42.540000000000006
74445|AE84F4537A|41.209999999999994
74445|7C97DC0197|38.95
74445|2FC969507F|38.2
74445|4FDCDA79AA|37.48
74445|FC3B0D6861|36.6
74445|C0E354B3F7|36.14
74445|CC07660F5A|35.25
74445|0DCC0D6A94|34.8
74445|BFEB9BE638|34.76
74445|82D75BD4D4|34.65
74445|CA1CCEBBCC|33.42
74445|3CD42BDD53|33.24
74445|81660C4C82|33.08
74445|0DB310E800|32.35
74445|B5F504308D|31.75
74445|741597996F|30.820000000000007
74445|1F66603F0B|29.52
74445|C280575D3E|29.17
74445|110D3ED365|29.160000000000004
74445|DA63EE62BA|29.009999999999998
74445|972B18A95C|28.950000000000003
74445|98975F59C5|28.24
74445|5C4E190F5B|27.990000000000002
74445|AE0632376B|27.7
74445|B2E7E39626|27.51
74445|7C0D44E93C|27.3
74445|2212752E1B|27.27
74445|44372DE291|26.849999999999998
74445|594C6621CE|26.23
74445|69C0B5B990|26.04
74445|222DBD580A|26.04
74445|E4E165AFD5|25.950000000000003
74445|992D378316|24.69
74445|BCF1C66A51|24.21
74445|805ABBC0EF|23.91
74445|4CF1939010|23.549999999999997
74445|E08F35A712|23.4
74445|ECBF14BD6B|23.12
74445|8EB2D58E6D|22.48
74445|7F901C5B80|22.44
74445|4E1381D795|21.970000000000002
74445|F17A599B8D|21.93
74445|F192C701F8|21.799999999999997
74445|37873D8C64|21.75
74445|44A90B9AFC|21.48
74445|25381A36D9|21.36
74445|9BB63C52BB|21.12
74445|094D2D7EB6|21.03
74445|F057F555B1|20.96
74445|247B2DC749|20.61
74445|922EB6311A|20.580000000000002
74445|21AD18AA3F|20.41
74445|020A0A0B68|20.23
74445|4EFE5370C1|19.96
74445|D20B4503B5|19.94
74445|A071EB5F43|19.82
74445|DCE83521A0|19.8
74445|D94D8D72F1|19.7
74445|2F90286BC1|19.650000000000002
74445|1985E3B5C3|19.42
74445|8EE15EF613|19.38
74445|86864A57DD|19.38
74445|0A0B14DF9F|19.38
74445|DB21C6868B|19.36
74445|4AE809DC59|19.35
74445|DDDA54ECD3|19.28
74445|10CEA58039|19.2
74445|F06AECD440|19.169999999999998
74445|0D4F33EDEB|19.04
74445|D9A04CC365|19.0
74445|249DEAEB76|18.939999999999998
74445|4760E597F8|18.88
74445|98A8EBCF36|18.84
74445|87672537B8|18.76
74445|8D8F6A5D8C|18.62
74445|5633E67130|18.4
74445|EF54FD6C3C|18.28
74445|C2454A6968|18.18
74445|B2552371FF|18.09
74445|D90143823D|18.04
74445|EAFEC9A973|17.82
